"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"	"ontology"	"label"	"sel"	"experiment"	"frac"
"GO:0016567"	"protein ubiquitination"	"150/4123"	"228/11205"	2.93858281143145e-19	7.32775695614224e-17	6.83888363387683e-17	"CG16781/trbl/park/Mkrn1/dgrn/CG9855/bchs/Fbw5/CG11070/Rca1/CG8419/Cnot4/STUB1/Cand1/Usp14/CG5604/Ubc2/CG9934/CG9426/CG9014/CG3473/CG17329/fzy/CG31807/elfless/Nedd8/Ubc84D/godzilla/CG11982/hyd/FBXO11/CG3925/CG6923/CG14739/KLHL18/CG8141/eff/m-cup/CG14322/CG5823/CG7694/CG5555/CG10254/CG5111/CG17991/CG14262/Cul5/Trc8/CG2218/sip3/Cul2/CG13442/Fem-1/CG16894/Smurf/CG11700/CG10761/mei-P26/BTBD9/APC10/Diap2/SCCRO3/SkpB/CG7220/CG33144/Uba1/CG30496/Ubc10/Hrs/Mul1/CG14983/CG33552/CycE/CG13344/Pink1/nopo/CG8188/Ubi-p63E/klhl10/CG34308/snama/mib2/Ubi-p5E/Nedd4/ctrip/Ubr3/Cul3/CG42797/CG43058/rap/lute/Rabex-5/SkpF/fzr2/mr/CG3356/gol/Roc1b/CkIIalpha/CG43980/vih/EloC/Bruce/Topors/Ubc87F/Ubc7/Sherpa/CG12084/Pex10/CG12099/CG1317/CG10862/CG17030/CG2574/CG9941/CG5334/CG5347/hiw/CG8974/CG6179/CG7058/SkpD/SkpC/SkpE/SCCRO4/tey/CG8786/CG12477/CG9951/CG13025/roq/dbo/SCCRO/CG7656/CG32847/CG13481/CG11261/Ube3a/CG12362/Ubc4/pall/CG4080/CG5087/Cbl/CG8398/CG1812/msl-2/Atxn7/CG4238/CG5440"	150	"BP"	"tod.up.go"	"up"	"tod"	0.0363812757700703
"GO:0010498"	"proteasomal protein catabolic process"	"137/4123"	"206/11205"	2.57901073175977e-18	5.89518869768088e-16	5.50188956108752e-16	"Prosbeta2R1/trbl/park/Rpn10/CG7148/Rpn5/dgrn/CG11999/Prosbeta2R2/Rpn11/Fbw5/CG11070/CG31633/Rca1/CG13088/CG14937/CG6766/CG9934/Edem2/CG31855/fzy/Prosbeta5R2/elfless/CG9316/Pomp/CG11982/Prosbeta3/FBXO11/Rpt3R/CG6923/CG8141/CG12402/eff/Der-2/CG14322/CG5823/CG7694/Rpn7/Rpt5/Rpn9/Rpt2/CG10694/CG14262/Rpn2/Trc8/Rpt6R/sip3/CG2126/CG11044/CG16894/APC4/BTBD9/CG6758/Prosalpha5/APC10/Prosbeta1/CG30466/Rpn6/phyl/Rpn13/fsd/Fsn/PI31/CG9003/CG7220/CG33144/dmpd/CG8272/CSN4/Rpt1/p47/Rad23/Prosalpha7/jet/CG8188/CG33969/CG34025/CG34308/Prosalpha2/Prosbeta7/CG42383/sinah/Ubr3/TER94/Cul3/Prosalpha3/Prosalpha3T/Rpn3/mi/CG42797/CG43058/Ltn1/rap/lute/RYBP/Prosbeta5R1/fzr2/mr/Rpn8/Prosalpha4T2/Roc1b/CG43980/vih/Prosalpha4T1/CG1317/Usp5/ntc/ago/CG2247/CG8974/CG15814/CG7058/CG32221/Ugt/CG7707/sina/Prosbeta6/CG7656/CG32847/Rpn12R/Rpt4R/CG11658/CG32085/Ube3a/Ufd1-like/CG12362/Ubc4/pall/Uch-L5/CG4911/Cdc27/CG8398/Usp47/CG4603/Usp2/morgue/Plap"	137	"BP"	"tod.up.go"	"up"	"tod"	0.0332282318699976
"GO:0032446"	"protein modification by small protein conjugation"	"156/4123"	"244/11205"	3.41538253440161e-18	7.20645714758739e-16	6.72567637543701e-16	"CG16781/trbl/park/Mkrn1/dgrn/CG9855/bchs/Fbw5/CG11070/Rca1/CG8419/Uba4/Cnot4/STUB1/Cand1/Usp14/CG5604/Ubc2/CG9934/CG9426/CG9014/CG3473/CG17329/fzy/CG31807/elfless/Nedd8/Ubc84D/godzilla/CG11982/hyd/FBXO11/CG3925/CG6923/CG14739/KLHL18/CG8141/eff/m-cup/CG14322/CG5823/CG7694/CG5555/Rad60/CG10254/CG5111/CG17991/CG14262/Cul5/Trc8/CG2218/sip3/Cul2/CG13442/Fem-1/CG16894/Smurf/CG11700/CG10761/mei-P26/BTBD9/APC10/Diap2/SCCRO3/SkpB/CG7220/CG33144/Uba1/CG30496/Ubc10/Hrs/Mul1/CG14983/CG33552/CycE/CG13344/Pink1/nopo/CG8188/Ubi-p63E/klhl10/CG34308/snama/mib2/Ubi-p5E/Nedd4/ctrip/Ubr3/APP-BP1/Cul3/CG42797/CG43058/CG43069/rap/lute/Rabex-5/SkpF/fzr2/mr/CG3356/gol/Roc1b/Uba3/CkIIalpha/CG43980/vih/EloC/Bruce/Topors/Ubc87F/Ubc7/Sherpa/CG12084/Pex10/CG12099/CG1317/CG10862/CG17030/CG2574/CG9941/CG5334/CG5347/hiw/CG8974/CG6179/CG7058/SkpD/SkpC/SkpE/SCCRO4/tey/CG8786/CG12477/CG9951/CG13025/roq/dbo/SCCRO/CG7656/CG32847/CG13481/CG11261/Ube3a/CG12362/Ubc4/pall/CG4080/CG5087/Cbl/UbcE2M/CG8398/CG1812/msl-2/Atxn7/CG4238/CG5440"	156	"BP"	"tod.up.go"	"up"	"tod"	0.0378365268008731
"GO:0043161"	"proteasome-mediated ubiquitin-dependent protein catabolic process"	"127/4123"	"191/11205"	4.61999255602533e-17	9.05188541512678e-15	8.44798638816061e-15	"Prosbeta2R1/trbl/park/Rpn10/CG7148/Rpn5/dgrn/Prosbeta2R2/Rpn11/Fbw5/CG11070/CG31633/Rca1/CG13088/CG14937/CG6766/CG9934/Edem2/CG31855/fzy/Prosbeta5R2/elfless/CG9316/Pomp/CG11982/Prosbeta3/FBXO11/Rpt3R/CG6923/CG12402/eff/Der-2/CG14322/CG5823/CG7694/Rpn7/Rpt5/Rpn9/Rpt2/CG10694/CG14262/Rpn2/Trc8/Rpt6R/sip3/CG2126/CG11044/CG16894/APC4/BTBD9/CG6758/Prosalpha5/APC10/Prosbeta1/CG30466/Rpn6/Rpn13/fsd/Fsn/PI31/CG9003/CG7220/CG33144/dmpd/CG8272/CSN4/Rpt1/p47/Rad23/Prosalpha7/jet/CG8188/CG33969/CG34025/Prosalpha2/Prosbeta7/CG42383/Ubr3/TER94/Cul3/Prosalpha3/Prosalpha3T/Rpn3/mi/CG42797/CG43058/Ltn1/rap/lute/RYBP/Prosbeta5R1/fzr2/mr/Rpn8/Prosalpha4T2/Roc1b/CG43980/vih/Prosalpha4T1/CG1317/Usp5/ntc/ago/CG2247/CG15814/CG7058/CG32221/CG7707/Prosbeta6/CG7656/Rpn12R/Rpt4R/CG11658/CG32085/Ube3a/Ufd1-like/CG12362/Ubc4/pall/Uch-L5/CG4911/Cdc27/CG8398/Usp47/CG4603/morgue/Plap"	127	"BP"	"tod.up.go"	"up"	"tod"	0.0308028134853262
"GO:0048515"	"spermatid differentiation"	"94/4123"	"131/11205"	3.16455924509679e-16	5.78692400620033e-14	5.40084777829852e-14	"SAK/sa/aux/TTLL3B/gudu/poe/Npc1a/Bug22/nmd/bru1/Prosalpha6T/Ance/ProtB/ProtA/ms(2)35Ci/Mst84Da/Mst84Db/Mst84Dc/Mst84Dd/skap/HP1e/hyd/Fmr1/Past1/soti/eff/Dlc90F/hmw/Fadd/Tpl94D/fzo/tbrd-1/Osbp/mfrn/Mst98Ca/Mst98Cb/WASp/Prtl99C/heph/Iswi/ox/Taz/EndoG/oys/dila/Vps28/mia/dj/jar/CG6091/Rb97D/Cby/yuri/klhl10/Cyt-c-d/Mst77F/Vrp1/gish/CG42355/eIF4G2/asl/Cul3/didum/ms(2)34Fe/ana1/milt/bel/nsr/Klp59D/orb2/eIF4E-3/mlt/Sec8/Bruce/mfr/Mst77Y-7/Pen/Pex10/aly/ntc/Ack/shi/ms(3)76Cc/nes/Adgf-A2/ATPsynbetaL/Cep135/can/eIF-4E/fan/CdsA/blanks/Hydr2/Hsp60B"	94	"BP"	"tod.up.go"	"up"	"tod"	0.0227989328159107
"GO:0007286"	"spermatid development"	"85/4123"	"118/11205"	5.8033088771022e-15	9.94904765618208e-13	9.28529420336351e-13	"SAK/sa/aux/TTLL3B/gudu/poe/Npc1a/Bug22/nmd/bru1/Prosalpha6T/Ance/ProtB/ProtA/Mst84Da/Mst84Db/Mst84Dc/Mst84Dd/skap/HP1e/hyd/Fmr1/Past1/soti/eff/Dlc90F/hmw/Fadd/Tpl94D/fzo/Osbp/Mst98Ca/Mst98Cb/WASp/Prtl99C/heph/Iswi/ox/Taz/EndoG/oys/dila/Vps28/mia/dj/jar/CG6091/Rb97D/Cby/yuri/klhl10/Cyt-c-d/Mst77F/Vrp1/gish/CG42355/asl/Cul3/didum/ana1/milt/bel/nsr/Klp59D/orb2/mlt/Sec8/Bruce/mfr/Mst77Y-7/Pen/Pex10/aly/ntc/Ack/shi/nes/Adgf-A2/Cep135/can/fan/CdsA/blanks/Hydr2/Hsp60B"	85	"BP"	"tod.up.go"	"up"	"tod"	0.0206160562697065
"GO:1901565"	"organonitrogen compound catabolic process"	"255/4123"	"483/11205"	1.85583261810257e-13	2.99444051262079e-11	2.79466558961327e-11	"pn/CG2681/Rpn13R/Usp16-45/Prosbeta2R1/Usp30/trbl/Ide/CSN3/park/Rpn10/SAK/ppl/CG7148/Rich/Rpn5/dgrn/CG11999/Prosbeta2R2/Rpn11/Fbw5/KFase/CG11070/CG31633/Rca1/CG8349/CG13088/Usp14/CG5604/CG14937/CG6766/CG9934/Edem2/Prosalpha6T/CG31855/CG9426/CG33090/CG7653/fzy/ChLD3/Prosbeta5R2/elfless/bwa/CG9316/Pomp/CG10435/CG11982/Prosbeta3/trbd/CG8526/FBXO11/Rpt3R/CG6567/CG17721/Ho/CG6923/CG14739/CG8141/CG32473/Cht5/CG12402/eff/AOX3/Der-2/CG14322/CG5823/CG7694/CG4538/CG4572/Usp8/Rpn7/Usp12-46/CG6688/CG4434/Gba1a/CG10365/Rpt5/RanBP3/Rpn9/CG10184/Rpt2/CG10694/puf/CG14262/Rpn2/Usp1/CG31445/Cul5/Trc8/Rpt6R/sip3/CG2126/Cul2/CG13423/CG11044/Ate1/CG16894/CG18605/Smurf/CG1440/APC4/BTBD9/Cht12/CG6758/Prosalpha5/APC10/Prosbeta1/Diap2/CG30466/Rpn6/CG10104/phyl/Usp20-33/Cp1/Rpn13/fsd/Fsn/DUBAI/SkpB/PI31/CG9003/CG7220/CG33144/dmpd/Uba1/CG8272/Vps28/CSN4/Rpt1/p47/Rad23/CG10602/Vsp37A/CG8360/Prosalpha7/jet/ref(2)P/Npl4/Pink1/CG8188/CG33969/CG34025/CG17636/CG40470/CG34308/CG34375/snama/Prosalpha2/ALiX/Ubi-p5E/Vps36/Prosbeta7/Cht10/Nedd4/CG42383/sinah/serp/ctrip/scny/Ubr3/TER94/Psa/Cul3/verm/Prosalpha3/Prosalpha3T/Rpn3/GLS/mi/CG42797/CG43058/Ltn1/CG43089/rap/lute/RYBP/SkpF/Prosbeta5R1/yip3/fzr2/mr/CG15800/Rpn8/Prosalpha4T2/key/Roc1b/Usp10/CG43980/vih/Prosalpha4T1/EloC/Bruce/Topors/Ubc87F/Ubc7/AOX1/CG1317/Usp5/ntc/ago/Gs2/CG2247/Uch-L5R/Usp7/CG2540/CG4661/CG7860/PGRP-LE/CG8974/CG15814/CG7058/SkpD/SkpC/SkpE/CG32221/Usp32/CG8786/Lon/fal/Ugt/CG7430/Adgf-A2/Adgf-B/CG7707/sina/CG9951/Prosbeta6/CG7656/CG32847/Rpn12R/CG11261/Rpt4R/CG18815/CG11658/CG32085/Ube3a/Ufd1-like/CG12362/Ubc4/pall/Uch-L5/CG4911/Cbl/Cdc27/CG8398/Usp47/CG4603/slgA/Usp2/morgue/Prosbeta4R1/Prosbeta4R2/CG4238/Uch/Plap"	255	"BP"	"tod.up.go"	"up"	"tod"	0.0618481688091196
"GO:0070585"	"protein localization to mitochondrion"	"44/4123"	"52/11205"	1.49169671504426e-12	2.15353899440337e-10	2.00986504763858e-10	"Tim17b1/Tim17a2/Hsp60C/CG7382/Tom70/Hsp60D/CG9393/tomboy20/Tim17a1/CG4520/blp/CG14894/CG31229/CG18472/ttm3/tomboy40/CG11110/Tom40/CG1409/CG8531/Roe1/Tom7/CG8728/Tim17b2/CG11779/UQCR-C2/ttm50/CG42302/CG3092/CG9863/CG30412/CG3776/ttm2/mge/Hsp60A/Tim8/Tim9a/CG5662/Tom20/CG8004/Tim13/CG7394/CG1724/Hsp60B"	44	"BP"	"tod.up.go"	"up"	"tod"	0.010671840892554
"GO:0072655"	"establishment of protein localization to mitochondrion"	"44/4123"	"52/11205"	1.49169671504426e-12	2.15353899440337e-10	2.00986504763858e-10	"Tim17b1/Tim17a2/Hsp60C/CG7382/Tom70/Hsp60D/CG9393/tomboy20/Tim17a1/CG4520/blp/CG14894/CG31229/CG18472/ttm3/tomboy40/CG11110/Tom40/CG1409/CG8531/Roe1/Tom7/CG8728/Tim17b2/CG11779/UQCR-C2/ttm50/CG42302/CG3092/CG9863/CG30412/CG3776/ttm2/mge/Hsp60A/Tim8/Tim9a/CG5662/Tom20/CG8004/Tim13/CG7394/CG1724/Hsp60B"	44	"BP"	"tod.up.go"	"up"	"tod"	0.010671840892554
"GO:0044782"	"cilium organization"	"75/4123"	"110/11205"	1.93604720651842e-11	2.65528874374002e-09	2.47814042434358e-09	"atk/SAK/CG17387/CG14651/CG14020/CG13999/TTLL3B/cdc14/Bug22/CG5780/CG5458/CG10859/Tektin-A/Dhc36C/CG31803/btv/dtr/Mst84Da/Mst84Db/Mst84Dc/Mst84Dd/CG8116/CG9492/Fmr1/CG6971/CG3259/HEATR2/CG7886/B9d1/hmw/CG17083/Root/CG13617/Dhc98D/Efhc1.2/Oseg6/CG1571/dila/Nop17l/LRR/CG3062/unc/Cby/CG9313/yuri/kl-2/CG34425/CG42366/rempA/asl/l(2)41Ab/ana1/CG43370/nsr/CG3085/Klp59D/cep290/orb2/Oseg1/ana3/Cep89/Zmynd10/kl-3/Dhc62B/Dnah3/Klp10A/Mks1/Cep135/CG5964/BBS1/Tektin-C/Klp64D/tilB/IFT57/Cdlc2"	75	"BP"	"tod.up.go"	"up"	"tod"	0.0181906378850352
"GO:0006626"	"protein targeting to mitochondrion"	"40/4123"	"48/11205"	4.21988918134973e-11	5.51197905925825e-09	5.1442458591692e-09	"Tim17b1/Tim17a2/Hsp60C/CG7382/Tom70/Hsp60D/CG9393/tomboy20/Tim17a1/CG4520/blp/CG14894/CG31229/CG18472/ttm3/tomboy40/CG11110/Tom40/CG1409/CG8531/Roe1/Tom7/CG8728/Tim17b2/CG11779/UQCR-C2/ttm50/CG42302/ttm2/mge/Hsp60A/Tim8/Tim9a/CG5662/Tom20/CG8004/Tim13/CG7394/CG1724/Hsp60B"	40	"BP"	"tod.up.go"	"up"	"tod"	0.00970167353868542
"GO:0007017"	"microtubule-based process"	"226/4123"	"436/11205"	4.85091630265258e-11	6.04821064462546e-09	5.644702606723e-09	"CG17003/Unc-76/Klp3A/SAK/kat-60L1/CG2104/CG17387/CG14651/bchs/ifc/Liprin-alpha/TTLL3B/Wee1/cdc14/CG14535/pelo/pim/Klp31E/Grip75/Bug22/cmet/CG5780/CG5458/CG10859/DCTN5-p25/CG18109/Tektin-A/CG10839/BicC/CLIP-190/Dhc36C/CG31803/btv/Grip71/robl37BC/neb/alphaTub84D/Mst84Da/Mst84Db/Mst84Dc/Mst84Dd/alphaTub84B/lds/Arl2/VhaM8.9/betaTub85D/CG9492/Whamy/Fmr1/CG5359/pont/Jupiter/aurA/CG6971/Lkb1/CG3259/HEATR2/CG31275/CG7794/Non3/Dlc90F/hmw/Synd/CG17083/RanBP3/spas/Root/CHORD/Miro/atl/asp/Vps33B/ball/CG3339/Klp98A/betaTub97EF/Dhc98D/Apc/WASp/Sas-6/heph/CG10834/Tbce/Eb1/Oseg6/TBCB/fest/sub/CG1571/ric8a/fh/dgt3/CG15676/robl/Khc-73/SRPK/Rcd1/mars/CG8407/wash/CG13202/dila/ana2/CG14763/Nop17l/chb/TBPH/mael/tacc/CG17450/CG4537/Sdic4/Sdic2/Sdic1/CG10822/mud/polo/jar/thr/Marf/Slik/cana/Pink1/Cp110/CG6664/Cep97/Cby/CG9313/Grip128/cnn/msd1/yuri/kl-2/CG34425/del/spn-F/poly/IKKepsilon/cbs/Prosbeta7/Mob4/CG42366/gwl/rempA/bond/asl/TER94/Rbsn-5/CG17528/didum/Ank2/Msp300/CG42787/l(2)41Ab/ana1/mtsh/milt/cnc/CG11298/nsr/CycB/CG3085/Klp59D/Klp59C/CG3121/CG16837/wac/fwd/Rcd5/jvl/Dic61B/Det/orb2/mgr/Sgt1/Oseg1/mlt/ana3/tau/Sec8/Zmynd10/Topors/sau/dop/kl-3/kl-5/robl62A/Dhc62B/Cnb/Hsp83/Strip/Dnah3/CG32232/sofe/feo/dsh/Klp10A/Mks1/CG8509/Grip84/Rcd7/CG9279/spd-2/CG7276/Cep135/DCTN1-p150/Poc1/nudE/CG3967/Klp67A/CG14838/CG7716/Mis12/CG32392/CG32396/mad2/Tektin-C/Klp64D/tilB/IFT57/Ptpa/CG3326/robl22E/Wdr62/TBCD/Cdlc2"	226	"BP"	"tod.up.go"	"up"	"tod"	0.0548144554935726
"GO:0035082"	"axoneme assembly"	"38/4123"	"45/11205"	5.91532149607103e-11	7.05466385379253e-09	6.58401001301819e-09	"SAK/CG17387/CG14651/TTLL3B/Bug22/CG5458/CG10859/CG31803/btv/Mst84Da/Mst84Db/Mst84Dc/Mst84Dd/CG9492/Fmr1/CG6971/HEATR2/hmw/CG17083/CG1571/dila/Nop17l/Cby/CG9313/kl-2/asl/l(2)41Ab/ana1/nsr/Klp59D/orb2/Zmynd10/kl-3/Dhc62B/Dnah3/Mks1/Cep135/tilB"	38	"BP"	"tod.up.go"	"up"	"tod"	0.00921658986175115
"GO:0006839"	"mitochondrial transport"	"75/4123"	"112/11205"	7.43847610737951e-11	8.50155831772583e-09	7.93437451453814e-09	"CG3156/Tim17b1/Tim17a2/Hsp60C/CG7382/Ucp4C/Ucp4B/COX5BL/MME1/CG9582/CG4995/Porin2/Tom70/Hsp60D/CG2616/CG9393/tomboy20/GC2/Tim17a1/Dic1/CG4520/blp/CG14894/CG31229/Mpc1/Dic2/Miro/CG18472/mfrn/Cyt-c1L/ttm3/tomboy40/CG11110/Tom40/CG1409/CG1628/CG8323/CG8531/Roe1/Tom7/Dic3/CG8728/att-ORFA/Tim17b2/CG14043/CG11779/CG14130/ATP6/UQCR-C2/ttm50/CG42302/Tpc2/ttm2/mge/PMP34/CG18418/CG7514/Ant2/Hsp60A/Tim8/Tim9a/CG5662/Tom20/CG8004/CG6893/Dic4/Mpcp/CG32103/Tim13/CG7394/Bmcp/mRpL12/CG1724/colt/Hsp60B"	75	"BP"	"tod.up.go"	"up"	"tod"	0.0181906378850352
"GO:0043623"	"cellular protein complex assembly"	"140/4123"	"247/11205"	1.09077402740722e-10	1.1967972628712e-08	1.11695260406499e-08	"CG11562/CG5969/Rpn10/CG2046/CG17387/CG14651/CG7382/CG5037/Grip75/Cand1/SCAR/PICK1/CG10859/Arpc1/CG18109/GMF/CG17996/btv/l(2)37Bb/Ttc19/spir/Pomp/unc-45/CG9492/Whamy/CG11722/tomboy20/CG17726/Arfip/Jupiter/CG6971/l(3)87Df/CG9588/twf/HEATR2/Nup93-2/Sdhaf3/CG10340/cal1/CG12321/RhoGAP92B/Cchl/CG17083/CG13829/Rpn9/asp/ssh/Vps33B/UQCR-14L/WASp/CIA30/Vps16B/CG1340/CG1890/Tbce/CG3270/CG11110/Vha100-3/CG14483/CG1571/CG15676/Rpn6/LamC/CG13018/Rpn13/mars/ox/wash/PI31/CG14757/Nop17l/chb/Hrs/Nup98-96/CG17450/Tusp/Arpc2/polo/CG9313/Grip128/msd1/kl-2/ALiX/lap/chinmo/CG41520/Vrp1/alphaSnap/gish/CG42359/CG42787/l(2)41Ab/Scox/CG43322/CG3085/CG5569/Snap29/mwh/PsGEF/mgr/Mhc/Kr-h2/Nsf2/Zmynd10/Snap24/gammaSnap2/SelR/kl-3/Dhc62B/Hsp83/Usp5/Rop/Dnah3/CG32232/sicily/CG12096/comt/CG9065/CG9072/shi/CG14215/Grip84/Pfdn6/Tom20/Rpn12R/CG11726/IRSp53/CG6404/nudE/CG7716/unc-13-4A/Surf1/CG10075/alphaKap4/Srp54k/capu/Arpc5/Drp1/Atxn7/TBCD"	140	"BP"	"tod.up.go"	"up"	"tod"	0.033955857385399
"GO:0007005"	"mitochondrion organization"	"116/4123"	"197/11205"	1.81614792289745e-10	1.91603605865681e-08	1.78820718562211e-08	"CG14806/pn/CG11562/park/Tim17b1/Tim17a2/Hsp60C/CG12511/CG7382/CG5676/Tom70/Hsp60D/CG17996/l(2)37Bb/Ttc19/CG9393/CG11722/tomboy20/CG17726/Tim17a1/l(3)87Df/HtrA2/CG4520/blp/bor/CG5903/Sdhaf3/CG14894/CG10340/Atg8b/CG31229/Mitofilin/CG4434/fzo/Miro/CLS/CG18472/Ets97D/UQCR-14L/CIA30/trp/CG31008/ttm3/tomboy40/CG3270/CG11110/CG14483/Tom40/CG1409/ND-75/Miga/fh/Sod2/clu/CG8531/Hsc70-5/CG13018/Roe1/ox/Taz/EndoG/rho-7/prel/Tom7/CG14757/CG8728/Atg12/l(2)tid/Tim17b2/Mul1/ref(2)P/Marf/Pink1/CG11779/CG14130/CG31007/sra/UQCR-C2/ttm50/CG42302/Mp/mtsh/milt/CG3092/CG9863/CG30412/CG5569/Pgam5-2/CG3776/ttm2/Nna1/Cep89/mge/ago/Ant2/Hsp60A/Tim8/sicily/Tim9a/CG9065/CG5662/shi/CG7772/Tom20/CG8004/Lon/CG6878/Tim13/CG7394/CG7616/mRpL12/Surf1/CG10075/CG1724/Drp1/Hsp60B"	116	"BP"	"tod.up.go"	"up"	"tod"	0.0281348532621877
"GO:0070646"	"protein modification by small protein removal"	"48/4123"	"63/11205"	1.94664252776006e-10	1.97764461246142e-08	1.84570550780213e-08	"Usp16-45/Usp30/CSN3/Rpn11/alien/CG4968/Usp14/CYLD/CSN1a/bur/e(y)2b/trbd/Usp8/CSN6/Usp12-46/puf/CG6420/Usp1/CG2224/CG8335/Usp20-33/Den1/DUBAI/CG9062/CSN7/CSN4/CG11023/CG6091/scny/Asx/Usp10/Usp5/Uch-L5R/Usp7/CG12717/Usp32/CSN1b/Sgf11/CG7857/CG32110/Uch-L5/velo/Usp47/CG4603/CG1503/Usp2/CG3251/Uch"	48	"BP"	"tod.up.go"	"up"	"tod"	0.0116420082464225
"GO:0060271"	"cilium assembly"	"70/4123"	"104/11205"	2.24325655191735e-10	2.19759025782474e-08	2.05097741889586e-08	"atk/SAK/CG17387/CG14651/CG14020/CG13999/TTLL3B/cdc14/Bug22/CG5780/CG5458/CG10859/Tektin-A/Dhc36C/CG31803/btv/dtr/Mst84Da/Mst84Db/Mst84Dc/Mst84Dd/CG8116/CG9492/Fmr1/CG6971/CG3259/HEATR2/B9d1/hmw/CG17083/CG13617/Dhc98D/Efhc1.2/Oseg6/CG1571/dila/Nop17l/LRR/unc/Cby/CG9313/kl-2/CG34425/CG42366/rempA/asl/l(2)41Ab/ana1/CG43370/nsr/CG3085/Klp59D/cep290/orb2/Oseg1/Cep89/Zmynd10/kl-3/Dhc62B/Dnah3/Klp10A/Mks1/Cep135/CG5964/BBS1/Tektin-C/Klp64D/tilB/IFT57/Cdlc2"	70	"BP"	"tod.up.go"	"up"	"tod"	0.0169779286926995
"GO:0046034"	"ATP metabolic process"	"90/4123"	"145/11205"	4.62237085091491e-10	4.37212525657227e-08	4.08043771666971e-08	"ND-B14.5A/ND-15/ND-39/CG11249/ND-B14.5AL/Suv3/ND-13A/COX5BL/ATPsynGL/Vha68-3/ND-B22/COX7AL/ATPsynepsilonL/CG17726/SdhC/CG6629/COX5A/Pglym87/Vha55/ATPsynE/UQCR-C1/CG7362/ND-23/ND-42/CG7069/CG7059/SdhD/CLS/Ald/CG5432/Hex-t1/Hex-t2/UQCR-14L/Cyt-c1L/ND-20L/CIA30/Vha100-3/ND-51L1/ND-75/ND-B12/COX6AL/ND-51L2/ND-B15/DJ-1alpha/ox/ND-B14/Pfk/Pgi/UQCR-11L/CG14757/ND-49L/COX4L/Pink1/ND-ASHI/COX2/ATP6/Tpi/Cyt-c-d/UQCR-C2/SdhA/Scox/ND-19/Vha68-1/CG44296/ND-ACP/ATPsynCF6L/ND-B18/ND-24/SdhBL/CG14077/UQCR-Q/CG12229/ND-24L/ATPsynbetaL/CG17300/Adk1/ND-SGDH/SdhAL/ND-13B/ATPsynB/ND-B8/ND-PDSW/CG3326/ND-B14.5B/CG2964/CG9961/ND-B17.2/AIF/Eno/RFeSP"	90	"BP"	"tod.up.go"	"up"	"tod"	0.0218287654620422
"GO:0042773"	"ATP synthesis coupled electron transport"	"56/4123"	"79/11205"	6.96797606585976e-10	6.37105278288444e-08	5.946006242867e-08	"ND-B14.5A/ND-15/ND-39/ND-B14.5AL/ND-13A/COX5BL/ND-B22/COX7AL/SdhC/CG6629/COX5A/UQCR-C1/ND-23/ND-42/SdhD/UQCR-14L/Cyt-c1L/ND-20L/CIA30/ND-51L1/ND-75/ND-B12/COX6AL/ND-51L2/ND-B15/DJ-1alpha/ox/ND-B14/UQCR-11L/CG14757/ND-49L/COX4L/Pink1/ND-ASHI/COX2/Cyt-c-d/UQCR-C2/SdhA/ND-19/CG44296/ND-ACP/ND-B18/ND-24/SdhBL/CG14077/UQCR-Q/ND-24L/ND-SGDH/SdhAL/ND-13B/ND-B8/ND-PDSW/ND-B14.5B/ND-B17.2/AIF/RFeSP"	56	"BP"	"tod.up.go"	"up"	"tod"	0.0135823429541596
"GO:0009126"	"purine nucleoside monophosphate metabolic process"	"94/4123"	"155/11205"	1.13023378240001e-09	9.68822270351008e-08	9.04187025920007e-08	"ND-B14.5A/ND-15/ND-39/CG11249/ND-B14.5AL/Suv3/ND-13A/COX5BL/ATPsynGL/Vha68-3/ND-B22/bur/COX7AL/ATPsynepsilonL/Adk3/CG17726/SdhC/CG6629/COX5A/CG3809/Pglym87/Vha55/ATPsynE/UQCR-C1/CG7362/ND-23/ND-42/CG7069/CG7059/SdhD/CLS/Ald/CG5432/Hex-t1/Hex-t2/UQCR-14L/Cyt-c1L/ND-20L/CIA30/Vha100-3/ND-51L1/ND-75/ND-B12/COX6AL/ND-51L2/ND-B15/DJ-1alpha/ox/ND-B14/Pfk/Pgi/UQCR-11L/CG14757/ND-49L/COX4L/Pink1/ND-ASHI/COX2/ATP6/Tpi/Cyt-c-d/UQCR-C2/SdhA/Scox/ND-19/Vha68-1/CG44296/ND-ACP/ATPsynCF6L/AMPdeam/ND-B18/ND-24/SdhBL/CG14077/UQCR-Q/CG12229/ND-24L/ATPsynbetaL/CG17300/Adk1/ND-SGDH/SdhAL/ND-13B/ATPsynB/ND-B8/ND-PDSW/CG3326/ND-B14.5B/CG2964/CG9961/ND-B17.2/AIF/Eno/RFeSP"	94	"BP"	"tod.up.go"	"up"	"tod"	0.0227989328159107
